Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,IsClosedDay,Year,Month,WeekOfYear,Day,Weekday,IsWeekend,IsMonthStart,IsMonthEnd,CompetitionOpenMonths,Promo2DurationWeeks,IsPromoMonth,SalesLag_1,SalesLag_7,SalesLag_14,SalesLag_30,SalesRollingMean_7,SalesRollingStd_7,SalesRollingMean_30,SalesRollingStd_30,SalesLog,MonthSin,MonthCos,WeekdaySin,WeekdayCos
223,3,2015-03-04,8490,810,1,1,0,0,d,c,2920.0,10,1995,1,27,2011,"Jan,Apr,Jul,Oct",False,2015,3,10,4,2,0,0,0,233,191,0,8952.0,5292.0,8260.0,9802.0,6637.571428571428,3509.897190191501,6086.933333333333,2916.1238317840407,9.046762057999365,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
273,1,2014-12-15,13513,1006,1,1,0,0,a,c,8480.0,0,0,0,0,0,,False,2014,12,51,15,0,0,0,0,0,0,0,0.0,7355.0,12849.0,6157.0,5920.571428571428,2654.9781453678556,6442.033333333334,3438.72284314308,9.51148146411212,-2.4492935982947064e-16,1.0,0.0,1.0
591,5,2013-04-19,5358,514,1,0,0,0,a,c,3340.0,0,0,1,22,2012,"Mar,Jun,Sept,Dec",False,2013,4,16,19,4,0,0,0,0,46,0,4684.0,7060.0,6197.0,6226.0,4275.0,2123.49507494916,4610.533333333334,2599.4121713921413,8.58653266949485,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
336,5,2014-06-13,11786,1845,1,0,0,0,a,a,190.0,7,2014,0,0,0,,False,2014,6,24,13,4,0,0,0,0,0,0,12518.0,15670.0,17437.0,11370.0,9395.142857142857,6538.8646932162865,11186.166666666666,6085.947074930131,9.37475250822657,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
265,7,2014-04-06,0,0,0,0,0,0,a,a,4580.0,0,0,1,14,2015,"Jan,Apr,Jul,Oct",True,2014,4,14,6,6,1,0,0,0,0,1,2314.0,0.0,0.0,6163.0,5312.714285714285,3177.6657950076983,4093.366666666667,2339.0149043964,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
165,2,2013-05-07,3892,427,1,0,0,0,a,a,3720.0,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",False,2013,5,19,7,1,0,0,0,97,162,0,4174.0,5810.0,5413.0,0.0,3356.4285714285716,2441.8731783300327,3356.6666666666665,1928.9460823220916,8.266935347610456,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
653,3,2014-01-22,5723,469,1,1,0,0,d,c,7520.0,7,2014,1,45,2009,"Feb,May,Aug,Nov",False,2014,1,4,22,2,0,0,0,0,219,0,7259.0,4628.0,6366.0,12710.0,5020.714285714285,2776.1354262286823,4672.4,3204.5214673150135,8.652423140676342,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
106,7,2013-02-17,0,0,0,0,0,0,a,a,1390.0,8,2013,0,0,0,,True,2013,2,7,17,6,1,0,0,0,0,0,6329.0,0.0,0.0,7990.0,6866.142857142857,3152.721492540026,7249.666666666667,3168.3932872969704,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
430,3,2015-05-13,10632,883,1,0,0,0,d,c,12870.0,10,2008,0,0,0,,False,2015,5,20,13,2,0,0,0,79,0,0,6650.0,9457.0,9499.0,10120.0,7518.285714285715,3698.165928956574,7217.8,3638.919993245439,9.271717651651086,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
906,6,2013-01-05,8438,1101,1,0,0,1,a,a,90.0,7,2010,0,0,0,,False,2013,1,1,5,5,1,0,0,30,0,0,9891.0,,,,8787.25,6200.751856293988,8787.25,6200.751856293988,9.040619097157968,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
505,5,2013-03-22,5062,666,1,1,0,0,a,a,350.0,0,0,1,5,2013,"Feb,May,Aug,Nov",False,2013,3,12,22,4,0,0,0,0,7,0,5221.0,3950.0,5783.0,5249.0,4292.428571428572,2179.638873540205,3876.8333333333335,1825.5673106591075,8.529714471969909,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
318,3,2014-02-05,8926,759,1,1,0,0,d,c,32330.0,3,2014,0,0,0,,False,2014,2,6,5,2,0,0,0,0,0,0,9377.0,5691.0,7407.0,11554.0,6166.142857142857,3298.134241687334,6348.133333333333,3134.374850866935,9.09683567117936,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
236,2,2013-08-06,6187,845,1,0,0,0,a,a,1000.0,11,2007,0,0,0,,False,2013,8,32,6,1,0,0,0,69,0,0,7646.0,8678.0,5065.0,0.0,6688.0,3560.0611886127313,5358.6,3048.982527856205,8.730367211692958,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
859,5,2013-03-08,6688,684,1,1,0,0,c,a,21770.0,7,2015,0,0,0,,False,2013,3,10,8,4,0,0,0,0,0,0,5963.0,6746.0,7523.0,6895.0,6164.714285714285,2865.283855297512,5832.8,2524.8504551140554,8.808219665118408,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
486,1,2013-09-02,4137,557,1,0,0,1,a,a,2320.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",False,2013,9,36,2,0,0,0,0,0,5,0,0.0,5668.0,3370.0,2780.0,3899.571428571429,2053.60365026481,3225.5,1821.285766931589,8.327967858305488,-1.0,-1.8369701987210294e-16,0.0,1.0
370,3,2015-03-25,5872,524,1,0,0,0,d,a,8250.0,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",False,2015,3,13,25,2,0,0,0,173,294,0,5395.0,6828.0,5536.0,5322.0,6120.857142857143,3060.132972523225,6266.133333333333,2931.0257794056056,8.67812085552252,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
662,2,2013-07-16,11291,944,1,1,0,1,d,a,1070.0,0,0,0,0,0,,False,2013,7,29,16,1,0,0,0,0,0,0,13744.0,5911.0,10469.0,0.0,6279.285714285715,3997.9182797336625,7081.633333333333,4026.515225467243,9.33184978937338,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
520,5,2014-04-11,3412,378,1,0,0,0,a,c,6900.0,0,0,1,40,2012,"Mar,Jun,Sept,Dec",False,2014,4,15,11,4,0,0,0,0,79,0,3464.0,3949.0,3617.0,2780.0,2719.0,1278.560127643591,2917.3333333333335,1359.2345800773908,8.135346948906706,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
424,6,2015-02-07,7029,797,1,0,0,0,d,c,1250.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",False,2015,2,6,7,5,1,0,0,0,174,0,8547.0,9594.0,6369.0,6355.0,7439.714285714285,3386.315682974926,6554.933333333333,2817.9912255233235,8.857941984804711,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
589,7,2014-12-14,0,0,0,0,0,0,a,c,360.0,0,0,1,18,2013,"Feb,May,Aug,Nov",True,2014,12,50,14,6,1,0,0,0,84,0,3843.0,0.0,0.0,5549.0,4139.142857142857,1903.048294059767,4915.1,2535.706557998357,0.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
599,7,2015-06-28,0,0,0,0,0,0,d,c,580.0,11,2014,0,0,0,,True,2015,6,26,28,6,1,0,0,7,0,0,12054.0,0.0,0.0,10741.0,7463.428571428572,3662.291716814442,8759.7,3906.278457772208,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
913,1,2013-01-07,13611,1549,1,1,0,0,a,a,280.0,0,0,0,0,0,,False,2013,1,2,7,0,0,0,0,0,0,0,0.0,,,,5291.666666666667,4105.463319366849,5291.666666666667,4105.463319366849,9.518707035620796,0.4999999999999999,0.8660254037844387,0.0,1.0
464,6,2013-04-20,11242,1501,1,0,0,0,c,a,520.0,3,2009,0,0,0,,False,2013,4,16,20,5,1,0,0,49,0,0,8137.0,12646.0,13296.0,10617.0,7203.285714285715,3727.646519109426,8998.166666666666,5285.402839723847,9.32750099174976,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
419,1,2015-06-01,8516,1102,1,1,0,0,c,a,1620.0,9,2009,0,0,0,,False,2015,6,23,1,0,0,1,0,69,0,0,0.0,0.0,7550.0,5443.0,4114.142857142857,3023.3887405013725,4422.966666666666,2663.2185672192973,9.04981944514108,1.2246467991473532e-16,-1.0,0.0,1.0
687,5,2014-01-10,8745,748,1,1,0,0,d,c,2770.0,0,0,0,0,0,,False,2014,1,2,10,4,0,0,0,0,0,0,7650.0,6472.0,7847.0,7040.0,7301.714285714285,3550.7268135921076,6913.6,4445.751545014634,9.076351731972863,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
733,3,2015-02-11,17265,3738,1,0,0,0,b,b,860.0,10,1999,0,0,0,,False,2015,2,7,11,2,0,0,0,184,0,0,14036.0,16146.0,13846.0,14719.0,15210.714285714286,1163.3831003135754,14915.533333333333,1419.575209248403,9.756494528795468,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
475,2,2013-07-02,8270,1134,1,1,0,0,a,a,140.0,9,2005,0,0,0,,False,2013,7,27,2,1,0,0,0,94,0,0,8980.0,4983.0,6384.0,0.0,5089.285714285715,2707.3102096783373,5142.833333333333,2627.551437645183,9.020510699691906,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
1022,5,2013-01-25,5882,721,1,1,0,0,a,c,1520.0,0,0,0,0,0,,False,2013,1,4,25,4,0,0,0,0,0,0,6275.0,4926.0,8330.0,,5610.285714285715,2802.7536884455676,5369.333333333333,3032.9629316771307,8.679822114864455,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
126,2,2015-03-31,8197,616,1,1,0,1,d,a,3370.0,10,2014,1,18,2011,"Feb,May,Aug,Nov",False,2015,3,14,31,1,0,0,1,5,204,0,8784.0,3591.0,6009.0,0.0,4144.571428571428,2578.7127833567592,4435.466666666666,2465.6635636670726,9.011645501064285,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
335,1,2015-04-20,12518,2595,1,0,0,0,b,a,90.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",False,2015,4,17,20,0,0,0,0,0,90,1,7854.0,17789.0,8514.0,8808.0,15072.57142857143,4569.313181691655,12548.8,3961.1335228955586,9.435002769259665,0.8660254037844387,-0.4999999999999998,0.0,1.0
1013,5,2013-03-29,0,0,0,1,b,1,a,a,630.0,2,2015,1,31,2013,"Feb,May,Aug,Nov",True,2013,3,13,29,4,0,0,0,0,0,0,5811.0,4522.0,3659.0,3200.0,4036.142857142858,2226.173131075795,3637.9333333333334,1942.644836535887,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
1011,7,2014-06-08,0,0,0,0,0,0,a,c,490.0,9,2012,1,18,2011,"Feb,May,Aug,Nov",True,2014,6,23,8,6,1,0,0,21,161,0,8832.0,0.0,0.0,9606.0,8734.0,4127.5942953089225,7104.666666666667,3620.574343210299,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1021,5,2014-04-25,6796,1012,1,0,0,1,a,a,1080.0,5,2011,0,0,0,,False,2014,4,17,25,4,0,0,0,35,0,0,7398.0,0.0,7731.0,7301.0,4961.0,4730.075087494209,7248.866666666667,3926.9737908500256,8.824236617346639,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
732,7,2013-11-17,0,0,0,0,0,0,a,c,35280.0,0,0,0,0,0,,True,2013,11,46,17,6,1,0,0,0,0,0,3484.0,0.0,0.0,4978.0,3522.5714285714284,1620.5567826257166,4500.166666666667,1640.2241243686356,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
358,6,2014-01-18,9156,1070,1,0,0,0,a,a,2890.0,10,2003,0,0,0,,False,2014,1,3,18,5,1,0,0,123,0,0,8105.0,9206.0,9907.0,13662.0,6830.714285714285,3069.041582985674,8034.533333333334,5329.862039576588,9.122273893107732,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
864,2,2013-01-08,5762,678,1,1,0,0,a,a,1020.0,10,2012,1,45,2009,"Feb,May,Aug,Nov",False,2013,1,2,8,1,0,0,0,3,165,0,6506.0,0.0,,,2803.714285714286,2335.8559255146506,2803.714285714286,2335.8559255146506,8.659213451436667,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
743,3,2015-05-27,3043,362,1,0,0,0,a,a,6710.0,11,2003,1,14,2012,"Jan,Apr,Jul,Oct",False,2015,5,22,27,2,0,0,0,138,164,0,3790.0,4721.0,4070.0,5647.0,2661.1428571428573,2036.985225651823,3280.5666666666666,2163.5298214967447,8.020927718981577,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
987,5,2015-01-09,6711,843,1,1,0,0,c,a,1690.0,6,2007,0,0,0,,False,2015,1,2,9,4,0,0,0,91,0,0,7877.0,7251.0,0.0,5781.0,6529.714285714285,3505.21795395977,6171.433333333333,3994.470563367462,8.811652248147043,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
863,1,2013-03-25,11675,1197,1,1,0,1,a,c,21370.0,11,2010,0,0,0,,False,2013,3,13,25,0,0,0,0,28,0,0,0.0,7924.0,6473.0,4840.0,7062.571428571428,3287.567583951335,6361.533333333334,3198.3372483249777,9.365290731974005,1.0,6.123233995736766e-17,0.0,1.0
200,6,2015-03-21,6058,778,1,0,0,0,a,a,1650.0,10,2000,0,0,0,,False,2015,3,12,21,5,1,0,0,173,0,0,8371.0,7828.0,7436.0,8555.0,7179.142857142857,3247.5507400999613,6867.166666666667,2899.938395104677,8.70930004894499,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
625,4,2014-01-02,5138,549,1,0,0,1,a,a,1170.0,4,2011,1,22,2012,"Feb,May,Aug,Nov",False,2014,1,1,2,3,0,0,0,33,83,0,0.0,0.0,8418.0,8916.0,2675.1428571428573,2663.131016214525,5499.766666666666,3789.27800131692,8.54461378699223,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
570,2,2013-05-14,6913,924,1,1,0,0,a,a,180.0,11,2006,0,0,0,,False,2013,5,20,14,1,0,0,0,78,0,0,8503.0,4589.0,9784.0,0.0,4143.142857142857,3179.2665521349086,4493.6,3094.840239874235,8.84130362048157,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
1096,5,2014-05-16,4773,621,1,0,0,0,a,c,1130.0,0,0,1,10,2014,"Mar,Jun,Sept,Dec",False,2014,5,20,16,4,0,0,0,0,10,0,4423.0,6312.0,8136.0,7291.0,4102.142857142857,1965.230048329492,4481.9,2853.2297652140546,8.470939806898775,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
76,4,2013-09-19,7540,833,1,0,0,0,d,c,19960.0,3,2006,0,0,0,,False,2013,9,38,19,3,0,0,0,90,0,0,5952.0,11242.0,6967.0,7301.0,7323.285714285715,3778.110317530258,7489.333333333333,3540.0527595263147,8.928110078202646,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419
10,7,2014-03-23,0,0,0,0,0,0,a,a,3160.0,9,2009,0,0,0,,True,2014,3,12,23,6,1,0,0,54,0,0,4695.0,0.0,0.0,5756.0,4639.714285714285,2179.146906038059,4625.033333333334,1987.7157828354984,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
224,6,2014-05-31,7122,530,1,0,0,0,d,c,7930.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",False,2014,5,22,31,5,1,0,1,0,73,0,8357.0,7136.0,5944.0,0.0,4715.714285714285,3393.4642434286175,5521.8,3058.694328157598,8.871084263978354,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
840,1,2014-08-11,7273,1133,1,0,0,1,a,a,1070.0,9,2009,0,0,0,,False,2014,8,33,11,0,0,0,0,59,0,0,0.0,10389.0,9929.0,4252.0,6726.714285714285,3598.49990571469,6186.566666666667,3369.2899761935214,8.892061625546935,-0.8660254037844384,-0.5000000000000004,0.0,1.0
169,5,2014-03-21,8330,823,1,1,0,0,d,a,980.0,7,2014,1,18,2014,"Feb,May,Aug,Nov",False,2014,3,12,21,4,0,0,0,0,0,0,6772.0,7207.0,8588.0,7479.0,6893.714285714285,3341.6410995340675,6413.166666666667,2859.6207257960427,9.027738775974909,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
803,6,2013-03-16,5350,475,1,0,0,0,d,a,1760.0,0,0,1,10,2014,"Mar,Jun,Sept,Dec",False,2013,3,11,16,5,1,0,0,0,0,1,5165.0,5599.0,5037.0,5648.0,4141.857142857143,1900.041879237706,5142.833333333333,2507.4252776480707,8.585038738311304,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
363,1,2015-04-20,6475,936,1,0,0,0,a,a,250.0,9,2009,0,0,0,,False,2015,4,17,20,0,0,0,0,67,0,0,0.0,9207.0,0.0,5898.0,6645.142857142857,3044.4796724876483,5808.566666666667,3566.079569415454,8.775858314797526,0.8660254037844387,-0.4999999999999998,0.0,1.0
488,6,2013-11-02,3520,421,1,0,0,0,a,c,2890.0,4,2014,0,0,0,,False,2013,11,44,2,5,1,0,0,0,0,0,3496.0,2692.0,3162.0,0.0,2617.285714285714,1194.8932608237058,2819.9333333333334,1420.834842821189,8.166500319155052,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
915,2,2013-12-24,4774,455,1,0,0,1,d,c,650.0,3,2013,1,40,2014,"Jan,Apr,Jul,Oct",False,2013,12,52,24,1,0,0,0,9,0,0,10877.0,7164.0,4639.0,0.0,7835.571428571428,3793.7049110837465,6034.4,3315.7971486558786,8.471149252914831,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
273,1,2015-04-20,5915,686,1,0,0,0,a,c,8480.0,0,0,0,0,0,,False,2015,4,17,20,0,0,0,0,0,0,0,0.0,13402.0,0.0,6144.0,7693.571428571428,4038.8095134227738,6071.466666666666,4018.7131559598847,8.68541582383069,0.8660254037844387,-0.4999999999999998,0.0,1.0
429,7,2015-05-17,0,0,0,0,0,0,d,c,16350.0,7,2005,1,31,2013,"Jan,Apr,Jul,Oct",True,2015,5,20,17,6,1,0,0,118,93,0,5313.0,0.0,0.0,7441.0,3739.0,2662.157145374154,4274.6,2384.385869026614,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
382,5,2014-04-11,7583,628,1,0,0,0,c,c,26130.0,11,2002,0,0,0,,False,2014,4,15,11,4,0,0,0,137,0,0,7086.0,9217.0,6705.0,5364.0,5785.285714285715,2827.3793351373747,6178.5,3140.578485587953,8.933796043934858,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
597,3,2013-04-03,4934,703,1,0,0,1,a,a,150.0,9,2008,1,1,2012,"Mar,Jun,Sept,Dec",False,2013,4,14,3,2,0,0,0,55,65,0,5435.0,5727.0,4325.0,6565.0,3474.0,3278.01926982337,3978.4,2243.7316146590906,8.504107951867582,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
898,4,2014-05-15,5841,702,1,0,0,0,a,a,18540.0,0,0,0,0,0,,False,2014,5,20,15,3,0,0,0,0,0,0,5086.0,7035.0,0.0,11698.0,4742.714285714285,2792.880694091422,5322.033333333334,3967.587962506927,8.672828482947686,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
193,6,2013-05-18,4824,778,1,0,0,0,a,a,520.0,0,0,0,0,0,,False,2013,5,20,18,5,1,0,0,0,0,0,7210.0,4934.0,4811.0,3986.0,5602.285714285715,2616.941389885385,4571.7,2624.3824120786176,8.481566013773087,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
302,3,2014-09-03,3811,338,1,1,0,1,d,c,2190.0,12,2007,1,9,2011,"Mar,Jun,Sept,Dec",False,2014,9,36,3,2,0,0,0,81,183,0,3890.0,2667.0,3587.0,5711.0,3127.285714285714,1582.3385346047887,3158.633333333333,1536.7096170475518,8.245909264774093,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143
482,6,2015-02-07,8871,1079,1,0,0,0,c,a,2550.0,10,2005,0,0,0,,False,2015,2,6,7,5,1,0,0,112,0,0,8171.0,9823.0,10339.0,7923.0,7470.142857142857,3439.9581115943615,7060.333333333333,3223.9118381602652,9.090655529030204,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
771,2,2015-03-24,5286,650,1,0,0,0,a,a,20640.0,9,2007,0,0,0,,False,2015,3,13,24,1,0,0,0,90,0,0,6570.0,7950.0,5427.0,0.0,5782.857142857143,2672.9079937134297,5434.4,2712.4134894833105,8.57300625623545,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
609,3,2013-08-07,3987,504,1,0,0,0,a,a,2070.0,9,2007,0,0,0,,False,2013,8,32,7,2,0,0,0,71,0,0,4097.0,5115.0,3414.0,4495.0,3900.714285714286,1987.4936238292453,3724.633333333333,1797.9287217533815,8.291045131081729,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
41,5,2015-07-31,6938,494,1,1,0,0,d,c,1180.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",False,2015,7,31,31,4,0,0,1,0,104,1,6311.0,6038.0,5973.0,5408.0,5304.857142857143,2405.0863760352713,4800.033333333334,2068.493396142483,8.844912950899548,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
734,6,2013-02-23,4258,409,1,0,0,0,a,a,220.0,0,0,1,36,2013,"Mar,Jun,Sept,Dec",False,2013,2,8,23,5,1,0,0,0,0,0,8231.0,4041.0,4484.0,7970.0,7266.428571428572,4170.4995247229435,6327.933333333333,3457.1507296928926,8.356789669923213,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
980,7,2013-11-24,0,0,0,0,0,0,a,a,4420.0,9,2005,0,0,0,,True,2013,11,47,24,6,1,0,0,98,0,0,5503.0,0.0,0.0,6890.0,6827.857142857143,3453.4666847759163,5785.666666666667,3087.9022377473448,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
884,5,2013-01-04,4610,473,1,0,0,1,d,c,7550.0,0,0,0,0,0,,False,2013,1,1,4,4,0,0,0,0,0,0,4266.0,,,,3020.6666666666665,2629.3621533241353,3020.6666666666665,2629.3621533241353,8.436200032206706,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
374,3,2015-06-03,8103,961,1,1,0,0,a,a,1150.0,9,2007,0,0,0,,False,2015,6,23,3,2,0,0,0,93,0,0,10029.0,7250.0,8105.0,9964.0,6881.142857142857,3583.214452070067,6242.733333333334,3549.866922550211,9.000113045928519,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
188,5,2014-09-05,4900,421,1,1,0,1,d,a,850.0,0,0,1,18,2011,"Feb,May,Aug,Nov",False,2014,9,36,5,4,0,0,0,0,174,0,5382.0,4668.0,5480.0,5188.0,4930.142857142857,2481.5770139551346,4238.2,2060.0788133567567,8.497194544909547,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191
657,3,2014-06-04,6951,823,1,1,0,0,c,c,80.0,1,2006,1,10,2014,"Jan,Apr,Jul,Oct",False,2014,6,23,4,2,0,0,0,101,13,0,7407.0,5809.0,6630.0,10025.0,5752.714285714285,4322.574530465448,5289.7,2996.069185127231,8.846784666945227,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
440,1,2013-01-21,5690,624,1,1,0,0,d,a,3900.0,4,2005,1,45,2009,"Feb,May,Aug,Nov",False,2013,1,4,21,0,0,0,0,93,167,0,0.0,4511.0,7422.0,,3444.714285714286,1563.271752264643,3635.9,2119.1846967518823,8.646641258603124,0.4999999999999999,0.8660254037844387,0.0,1.0
1030,6,2015-07-18,1564,151,1,0,0,0,a,a,36410.0,4,2008,0,0,0,,False,2015,7,29,18,5,1,0,0,87,0,0,3246.0,1561.0,1677.0,4196.0,3461.1428571428573,2000.6103592463537,3133.733333333333,1719.6528706114811,7.355641102974253,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
580,2,2013-03-26,13440,1875,1,1,0,1,a,c,170.0,2,2009,0,0,0,,False,2013,3,13,26,1,0,0,0,49,0,0,14698.0,10139.0,10223.0,0.0,9386.57142857143,4483.659400428138,9390.733333333334,4772.466223816702,9.506065016071148,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
1013,3,2014-07-30,4962,533,1,1,0,1,a,a,630.0,2,2015,1,31,2013,"Feb,May,Aug,Nov",False,2014,7,31,30,2,0,0,0,0,52,0,4543.0,3365.0,4487.0,8082.0,3283.0,2072.741019358987,3505.0,1970.155708882265,8.50976567558744,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
779,3,2015-07-15,8286,700,1,1,0,1,a,a,16990.0,4,2004,0,0,0,,False,2015,7,29,15,2,0,0,0,135,0,0,9159.0,6719.0,9804.0,13168.0,6404.571428571428,3805.484588377805,6368.433333333333,3629.467099511553,9.022443300849044,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
579,3,2013-04-17,5172,703,1,0,0,0,c,a,20970.0,11,2012,0,0,0,,False,2013,4,16,17,2,0,0,0,5,0,0,5630.0,8681.0,7071.0,12289.0,6519.714285714285,3217.7442261251763,7212.033333333334,4091.3991577229544,8.551208070003515,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
1008,3,2015-03-18,5762,771,1,1,0,0,a,c,30.0,9,2010,0,0,0,,False,2015,3,12,18,2,0,0,0,54,0,0,6173.0,4247.0,5742.0,8381.0,4286.0,2357.224639273903,4560.2,2224.729296201967,8.659213451436667,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
656,5,2014-02-07,3569,392,1,1,0,0,d,a,410.0,4,2009,1,13,2010,"Jan,Apr,Jul,Oct",False,2014,2,6,7,4,0,0,0,58,201,0,3065.0,3305.0,3570.0,3451.0,3090.0,1453.7854036961576,2695.2,1225.9723628543832,8.180320874773685,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
258,4,2015-02-26,5348,495,1,0,0,0,a,a,27190.0,7,2010,1,37,2009,"Jan,Apr,Jul,Oct",False,2015,2,9,26,3,0,0,0,55,284,0,4588.0,6582.0,5071.0,4453.0,4823.142857142857,2273.3510088685853,4771.6,2069.3211547218425,8.58466490653125,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
44,6,2015-05-30,3785,464,1,0,0,0,a,a,540.0,6,2011,0,0,0,,False,2015,5,22,30,5,1,0,0,47,0,0,5824.0,3578.0,3715.0,7366.0,3516.5714285714284,2496.6950058789557,4308.9,2632.1664651005617,8.239065331769268,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
47,2,2014-05-13,6077,873,1,0,0,0,a,c,270.0,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",False,2014,5,20,13,1,0,0,0,13,58,0,5448.0,8425.0,8032.0,0.0,5945.714285714285,2841.663756457109,5693.066666666667,3870.198381561815,8.712430973476739,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
